DEPTH,CALI,DT,DTS,GR,NPHI,PHIE,RHOB,RT,TEMP
3544.8239,8.975,65.7319,115.5741,18.154,0.1049,0.0255,2.6099,6.295,95.8307
3544.9763,8.969,65.6039,117.118,18.576,0.0936,0.0521,2.5682,6.69,95.8349
3545.1287,8.969,65.4749,118.5648,20.502,0.0973,0.0554,2.563,6.827,95.8391
3545.2811,8.981,65.324,122.4075,21.071,0.1042,0.0566,2.561,6.572,95.8434
3545.4335,8.957,65.219,124.4845,20.842,0.1031,0.0529,2.567,6.169,95.8476
3545.5859,8.969,65.2911,125.2264,22.337,0.1143,0.0344,2.5959,5.815,95.8518
3545.7383,8.981,65.5682,124.3326,25.086,0.1095,0.0448,2.5791,5.572,95.8561
3545.8907,8.993,65.9111,122.4449,26.066,0.1188,0.0303,2.6009,5.502,95.8603
3546.0431,8.975,66.124,122.3585,20.987,0.1187,0.0388,2.589,5.644,95.8645
3546.1955,8.963,66.0959,121.6937,21.592,0.1321,0.0686,2.5422,5.946,95.8688
3546.3479,8.987,65.8328,121.2199,16.546,0.0963,0.0681,2.543,6.297,95.873
3546.5003,8.9391,65.3707,119.6315,15.6878,0.1076,0.0573,2.56,6.6407,95.8772
3546.6527,8.963,64.7237,118.8806,13.346,0.073,0.0421,2.5839,6.916,95.8815
3546.8051,8.933,63.9577,118.3661,10.427,0.0728,0.0331,2.5979,6.991,95.8857
3546.9575,8.951,63.2388,118.4617,12.415,0.0757,0.0477,2.5751,6.785,95.89
3547.1099,8.951,62.7359,119.4967,13.297,0.0846,0.049,2.573,6.36,95.8942
3547.2623,8.963,62.498,120.5033,15.242,0.0792,0.0623,2.5521,5.883,95.8984
3547.4147,8.957,62.466,122.2742,13.897,0.0955,0.0719,2.5371,5.539,95.9027
3547.5671,8.975,62.5821,119.7732,15.794,0.0921,0.0662,2.546,5.434,95.9069
3547.7195,8.987,62.8382,118.7149,13.277,0.0902,0.0269,2.6078,5.557,95.9111
3547.8719,8.975,63.2062,119.9271,14.012,0.0872,0.042,2.5841,5.795,95.9154
3548.0243,8.939,63.5681,120.1363,12.651,0.0905,0.0484,2.574,6.007,95.9196
3548.1767,8.987,63.767,121.9457,13.239,0.0951,0.0528,2.567,6.124,95.9238
3548.3291,8.969,63.7359,121.4695,14.449,0.0937,0.0313,2.6009,6.189,95.9281
3548.4815,8.963,63.5299,120.7344,14.845,0.0872,0.0477,2.5751,6.269,95.9323
3548.6339,8.939,63.2599,119.9096,13.14,0.0849,0.0414,2.585,6.366,95.9365
3548.7863,8.957,63.0269,119.3265,12.184,0.0807,0.0477,2.575,6.423,95.9408
3548.9387,8.951,62.892,118.6027,15.562,0.0834,0.0236,2.6128,6.371,95.945
3549.0911,8.975,62.881,118.2019,14.441,0.0843,0.0261,2.609,6.152,95.9492
3549.2435,8.969,62.9691,118.1147,15.239,0.0893,0.047,2.5761,5.784,95.9535
3549.3959,8.963,63.085,117.645,18.287,0.0819,0.0592,2.5571,5.422,95.9577
3549.5483,8.951,63.173,117.6362,16.777,0.0886,0.0459,2.5779,5.214,95.962
3549.7007,8.939,63.25,117.917,18.38,0.0992,0.0503,2.571,5.175,95.9662
3549.8531,8.957,63.354,117.9619,13.949,0.0957,0.049,2.573,5.224,95.9704
3550.0055,8.963,63.423,117.7756,11.419,0.0809,0.0496,2.572,5.3,95.9747
3550.1579,8.933,63.3048,118.6418,13.839,0.0924,0.0458,2.578,5.41,95.9789
3550.3103,8.957,62.9238,121.1567,12.626,0.0782,0.037,2.5919,5.598,95.9831
3550.4627,8.969,62.4038,124.9293,12.083,0.0834,0.0376,2.591,5.875,95.9874
3550.6151,8.939,61.9849,125.3111,12.31,0.0731,0.0274,2.6069,6.182,95.9916
3550.7675,8.963,61.811,122.579,12.145,0.0731,0.0413,2.5851,6.364,95.9958
3550.9199,8.957,61.8381,118.4021,10.872,0.0805,0.03,2.6029,6.277,96.0001
3551.0723,8.981,61.9611,117.1918,12.015,0.088,0.0375,2.591,5.995,96.0043
3551.2247,8.963,62.1381,118.3162,13.928,0.0858,0.0655,2.5472,5.726,96.0085
3551.3771,8.957,62.4112,120.0508,14.086,0.1016,0.0453,2.5789,5.567,96.0128
3551.5295,8.981,62.8082,119.8057,14.153,0.103,0.0439,2.581,5.525,96.017
3551.6819,8.957,63.2561,117.9512,14.961,15.6989,0.0446,2.58,5.616,96.0212
3551.8343,8.951,63.605,116.8657,14.689,0.0919,0.0319,2.5999,5.845,96.0255
3551.9867,8.963,63.7049,116.4302,13.708,0.0808,0.0445,2.5801,6.171,96.0297
3552.1391,8.933,63.4788,116.6673,14.847,0.0865,0.0274,2.6069,6.591,96.034
3552.2915,8.957,62.9868,117.0243,14.194,0.0834,0.0356,2.5941,7.139,96.0382
3552.4439,8.957,62.4128,118.8861,14.57,0.0924,0.035,2.595,7.669,96.0424
3552.5963,8.957,61.9419,119.0573,11.248,0.0817,0.0464,2.5771,7.841,96.0467
3552.7487,8.945,61.6439,116.6327,9.185,0.0889,0.0458,2.578,7.583,96.0509
3552.9011,8.927,61.472,116.2205,10.706,0.0765,0.0465,2.577,7.13,96.0551
3553.0535,8.951,61.361,116.8986,9.942,0.0738,0.0452,2.579,6.698,96.0594
3553.2059,9.065,61.307,120.543,13.951,0.0816,0.0503,2.571,6.428,96.0636
3553.3583,9.059,61.333,120.5368,14.535,0.0923,0.0433,2.582,6.376,96.0678
3553.5107,9.113,61.402,123.0706,13.076,0.0866,0.042,2.584,6.503,96.0721
3553.6631,9.107,61.43,123.9223,10.253,0.0914,0.0477,2.575,6.747,96.0763
3553.8155,9.131,61.3559,124.3387,11.059,0.0856,0.0572,2.5601,7.05,96.0805
3553.9679,9.101,61.1779,125.3721,10.716,0.077,0.0522,2.568,7.313,96.0848
3554.1203,8.957,60.9359,122.7551,9.333,0.0735,0.0585,2.558,7.369,96.089
3554.2727,8.903,60.733,120.1383,10.435,0.0803,0.0554,2.563,7.158,96.0932
3554.4251,8.915,60.7402,117.7346,11.53,0.0925,0.0604,2.555,6.839,96.0975
3554.5775,8.909,61.0722,117.1386,11.074,0.084,0.0484,2.5739,6.53,96.1017
3554.7299,9.011,61.6202,116.5085,11.25,0.0825,0.0553,2.563,6.205,96.1059
3554.8823,9.005,62.1071,115.8042,14.121,0.0817,0.0554,2.563,5.963,96.1102
3555.0347,8.861,62.3671,116.0217,14.241,0.0975,0.0313,2.6009,6.096,96.1144
3555.1871,8.873,62.5241,116.9811,16.614,0.0923,0.0369,2.592,6.805,96.1187
3555.3395,8.837,62.8162,118.4708,18.145,0.0903,0.0312,2.601,7.761,96.1229
3555.4919,8.819,63.2461,118.1608,14.188,0.0832,0.0445,2.5801,7.879,96.1271
3555.6443,8.789,63.523,117.8298,14.283,0.0835,0.0572,2.5601,6.914,96.1314
3555.7967,8.855,63.4299,117.5201,15.337,0.076,0.0567,2.561,5.932,96.1356
3555.9491,8.867,63.1289,117.6456,18.969,0.0937,0.0509,2.57,5.486,96.1398
3556.1015,8.867,62.97,118.5055,19.707,0.1123,0.0579,2.559,5.541,96.1441
3556.2539,8.849,63.042,117.7471,19.039,0.0969,0.063,2.551,5.867,96.1483
3556.4063,8.867,63.0939,117.8669,15.622,0.1125,0.0744,2.5331,6.153,96.1525
3556.5587,8.849,62.9179,117.7723,9.247,0.0975,0.0751,2.532,6.215,96.1568
3556.7111,8.849,62.649,118.1704,7.13,0.0846,0.065,2.5479,6.066,96.161
3556.8635,8.843,62.6121,118.699,8.048,0.0812,0.0453,2.5789,5.723,96.1652
3557.0159,8.837,62.9322,120.0738,8.154,0.0796,0.0468,2.5765,5.257,96.1695
3557.1683,8.843,63.4202,122.6234,9.872,0.0891,0.0427,2.583,4.87,96.1737
3557.3207,8.837,63.8111,123.1475,12.787,0.0923,0.0414,2.585,4.735,96.1779
3557.4731,8.855,64.024,122.4837,14.468,0.1246,0.0661,2.5462,4.87,96.1822
3557.6255,8.849,64.125,122.0554,15.3146,0.1178,0.0814,2.5221,5.1724,96.1864
3557.7779,8.849,64.1149,119.7178,10.653,0.1302,0.0815,2.522,5.521,96.1907
3557.9303,8.831,63.8758,115.1234,14.637,0.0904,0.0732,2.5349,5.904,96.1949
3558.0827,8.837,63.3317,112.8805,10.394,0.0983,0.0472,2.5758,6.31,96.1991
3558.2351,8.819,62.5837,112.1364,7.579,0.0719,0.0332,2.5979,6.627,96.2033
3558.3875,8.849,61.8527,112.663,9.731,0.0776,0.0394,2.588,6.759,96.2076
3558.5399,8.849,61.2928,112.6827,8.313,0.0804,0.0433,2.582,6.749,96.2118
3558.6923,8.855,60.9209,113.7449,7.598,0.078,0.0407,2.586,6.736,96.2161
3558.8447,8.849,60.684,115.0971,8.567,0.0729,0.0471,2.576,6.789,96.2203
3558.9971,8.843,60.6061,116.6985,9.68,0.079,0.0661,2.5461,6.828,96.2245
3559.1495,8.849,60.8533,117.4052,7.59,0.0805,0.058,2.5589,6.718,96.2288
3559.3019,8.849,61.5745,116.2385,7.787,0.0738,0.0541,2.565,6.368,96.233
3559.4543,8.849,62.6675,115.4988,8.572,0.0711,0.0459,2.5779,5.747,96.2372
3559.6067,8.831,63.7623,115.2797,13.303,0.0758,0.0528,2.567,5.024,96.2415
3559.7591,8.837,64.4731,116.2447,14.716,0.1117,0.0535,2.566,4.553,96.2457
3559.9115,8.849,64.7331,118.7301,20.839,0.0953,0.0585,2.558,4.632,96.2499
3560.0639,8.843,64.8822,121.7887,28.005,0.1054,0.0723,2.5331,5.409,96.2542
3560.2163,8.897,65.2242,124.1595,30.329,0.1231,0.0455,2.5728,6.523,96.2584
3560.3687,8.867,65.5679,123.4745,17.963,0.1105,0.0408,2.5859,6.681,96.2626
3560.5211,8.807,65.4487,121.2937,17.009,0.0795,0.0515,2.5691,5.839,96.2669
3560.6735,8.801,64.7777,119.4509,18.139,0.0781,0.0604,2.5551,5.216,96.2711
3560.8259,8.807,64.0519,119.3505,19.381,0.1082,0.0611,2.554,5.145,96.2754
3560.9783,8.801,63.8632,120.0401,21.959,0.0928,0.0719,2.5371,5.319,96.2796
3561.1307,8.867,64.2271,120.1371,20.975,0.1137,0.0573,2.5599,5.338,96.2838
3561.2831,8.843,64.5539,120.3349,15.286,0.0968,0.0579,2.559,5.284,96.2881
3561.4355,8.831,64.3528,118.6944,16.268,0.0962,0.0693,2.5411,5.584,96.2923
3561.5879,8.807,63.8018,117.8971,19.237,0.1059,0.0662,2.546,6.423,96.2965
3561.7403,8.807,63.4731,118.0484,18.371,0.0953,0.0554,2.5629,7.376,96.3008
3561.8927,8.801,63.6262,118.6795,15.656,0.1078,0.0541,2.565,7.571,96.305
3562.0451,8.795,64.0221,119.3336,13.329,0.0817,0.0433,2.5819,6.959,96.3092
3562.1975,8.819,64.266,120.1472,14.717,0.0756,0.0376,2.591,6.164,96.3135
3562.3499,8.819,64.1769,120.4392,17.762,0.0946,0.0471,2.5761,5.592,96.3177
3562.5023,8.813,63.8479,120.7918,16.919,0.0937,0.0642,2.5491,5.474,96.322
3562.6547,8.801,63.532,119.063,22.383,0.0994,0.0516,2.5689,5.929,96.3262
3562.8071,8.801,63.5322,119.027,22.236,0.1088,0.0604,2.5551,6.816,96.3304
3562.9595,8.801,64.0704,120.4805,19.135,0.1081,0.0389,2.5889,7.302,96.3346
3563.1119,8.807,65.0875,122.6588,13.523,0.0826,0.0477,2.5751,6.347,96.3389
3563.2643,8.849,66.1553,123.8775,15.011,0.0936,0.0344,2.5959,4.744,96.3431
3563.4167,8.807,66.8151,121.734,17.027,0.0954,0.061,2.5542,3.702,96.3474
3563.5691,8.807,67.04,120.2309,27.544,0.0941,0.0523,2.565,3.476,96.3516
3563.7215,8.807,67.1441,117.233,31.653,0.1447,0.0548,2.557,4.189,96.3558
3563.8739,8.807,67.2619,117.182,35.082,0.1396,0.0552,2.553,6.307,96.3601
3564.0263,8.867,67.1227,117.1123,16.672,0.1201,0.0402,2.5869,9.089,96.3643
3564.1787,8.867,66.3764,117.5966,14.911,0.0906,0.042,2.584,8.801,96.3685
3564.3311,8.867,65.0494,116.9965,15.748,0.0827,0.0407,2.586,7.226,96.3728
3564.4835,8.758,63.6146,116.2398,15.208,0.065,0.0553,2.5631,6.611,96.377
3564.6359,8.765,62.6178,116.0155,21.821,0.0969,0.0655,2.5471,6.764,96.3812
3564.7883,8.861,62.235,118.2288,20.108,0.1247,0.0586,2.558,7.131,96.3855
3564.9407,8.867,62.3021,120.8285,18.475,0.1365,0.0668,2.5451,7.305,96.3897
3565.0931,8.867,62.6232,121.5761,14.434,0.0755,0.0548,2.5639,7.224,96.3939
3565.2455,8.867,63.0832,120.3302,14.2,0.0769,0.0446,2.5799,6.948,96.3982
3565.3979,8.879,63.5992,119.1187,17.268,0.094,0.0401,2.587,6.496,96.4024
3565.5503,8.825,64.1132,118.6987,18.012,0.0976,0.0496,2.5721,5.937,96.4066
3565.7027,8.831,64.5862,118.2776,17.58,0.0996,0.0547,2.564,5.436,96.4109
3565.8551,8.867,65.0132,119.1179,19.111,0.109,0.0871,2.5132,5.159,96.4151
3566.0075,8.873,65.4863,121.8058,18.921,0.1047,0.065,2.5479,5.068,96.4193
3566.1599,8.879,66.1444,124.4329,18.444,0.1157,0.0801,2.5241,4.813,96.4236
3566.3123,8.855,67.0194,125.7254,17.44,0.119,0.0783,2.527,4.183,96.4278
3566.4647,8.825,67.9453,126.3116,18.183,0.1112,0.0821,2.521,3.574,96.4321
3566.6171,8.837,68.6131,125.734,19.836,0.113,0.0751,2.532,3.397,96.4363
3566.7695,8.843,68.7729,124.258,27.082,0.1607,0.0888,2.5081,3.813,96.4405
3566.9219,8.861,68.4377,122.7821,24.356,0.162,0.0783,2.5269,4.844,96.4448
3567.0743,8.951,67.7996,121.5249,23.78,0.1504,0.0751,2.532,6.074,96.449
3567.2267,8.933,66.9765,119.9553,12.144,0.0878,0.0707,2.539,6.796,96.4532
3567.3791,8.849,65.9436,118.8838,12.125,0.0863,0.0675,2.544,7.098,96.4575
3567.5315,8.837,65.0038,119.975,10.045,0.0812,0.0529,2.5669,7.291,96.4617
3567.6839,8.831,64.4325,119.9191,10.669,0.0736,0.0547,2.564,7.331,96.4659
3567.8363,8.873,63.4005,120.1114,10.426,0.0739,0.0465,2.5769,7.268,96.4702
3567.9887,8.867,62.3007,117.8504,14.12,0.078,0.0465,2.577,7.28,96.4744
3568.1411,8.891,61.5979,118.4017,16.428,0.076,0.0319,2.5999,7.356,96.4787
3568.2935,8.867,61.313,119.3898,15.742,0.082,0.0293,2.604,7.35,96.4829
3568.4459,8.873,61.3371,121.9581,13.581,0.0851,0.0413,2.5851,7.216,96.4871
3568.5983,8.849,61.5602,122.1309,16.979,0.0822,0.0509,2.5701,6.996,96.4913
3568.7507,8.8252,61.8921,122.0478,18.0292,0.0771,0.0345,2.5959,6.629,96.4956
3568.9031,8.855,62.2482,120.3394,16.533,0.0944,0.0401,2.587,6.057,96.4998
3569.0555,8.867,62.6072,119.4993,14.534,0.0873,0.0547,2.5641,5.422,96.5041
3569.2079,8.867,62.9962,118.4281,18.318,0.0907,0.0573,2.56,4.969,96.5083
3569.3603,8.885,63.4542,117.0495,18.854,0.1096,0.0757,2.5311,4.785,96.5125
3569.5127,8.861,63.9943,116.3456,19.449,0.1163,0.0612,2.5539,4.719,96.5168
3569.6651,8.849,64.6494,117.2254,19.097,0.1148,0.0852,2.5161,4.497,96.521
3569.8175,8.849,65.4634,119.2908,18.901,0.1275,0.098,2.4961,4.144,96.5252
3569.9699,8.837,66.3533,120.4757,17.627,0.1282,0.1037,2.487,4.031,96.5295
3570.1223,8.843,67.0511,118.5535,20.945,0.1167,0.0613,2.5537,4.424,96.5337
3570.2747,8.849,67.2769,117.8832,27.217,0.1155,0.057,2.558,5.224,96.5379
3570.4271,8.927,67.0028,118.126,27.993,0.1377,0.0622,2.549,5.75,96.5422
3570.5795,8.843,66.4698,121.0611,18.979,0.1152,0.0706,2.539,5.623,96.5464
3570.7319,8.825,65.9358,121.1805,13.101,0.0888,0.0656,2.547,5.398,96.5506
3570.8843,8.807,65.4077,120.4713,14.38,0.0838,0.0643,2.549,5.395,96.5549
3571.0367,8.801,64.7366,118.0321,13.065,0.0895,0.0884,2.5111,5.493,96.5591
3571.1891,8.825,63.9307,118.1656,14.36,0.1021,0.0758,2.5309,5.538,96.5633
3571.3415,8.849,63.2318,120.5065,12.497,0.0919,0.0713,2.538,5.549,96.5676
3571.4939,8.825,62.87,121.2663,10.822,0.0978,0.0662,2.546,5.612,96.5718
3571.6463,8.843,62.834,121.6556,13.408,0.0967,0.0706,2.539,5.717,96.576
3571.7987,8.831,62.927,119.676,13.131,0.0934,0.0738,2.534,5.777,96.5803
3571.9511,8.807,63.017,119.7219,11.317,0.0846,0.0542,2.5649,5.754,96.5845
3572.1035,8.813,63.1221,119.6047,17.214,0.0921,0.0547,2.564,5.685,96.5888
3572.2559,8.849,63.2711,120.6584,18.505,0.1075,0.0471,2.576,5.556,96.593
3572.4083,8.825,63.4621,118.3157,23.222,0.1067,0.056,2.5621,5.294,96.5972
3572.5607,8.843,63.7662,117.8614,20.715,0.0928,0.0687,2.5421,4.957,96.6015
3572.7131,8.843,64.2813,116.9099,22.477,0.1139,0.0744,2.533,4.796,96.6057
3572.8655,8.819,64.9432,116.6996,23.868,0.1005,0.0757,2.531,5.062,96.6099
3573.0179,8.801,65.4721,116.1894,24.657,0.1132,0.0586,2.5579,5.86,96.6142
3573.1703,8.789,65.5729,116.8116,27.715,0.1314,0.0491,2.57,6.901,96.6184
3573.3227,8.867,65.2208,117.7059,26.712,0.1002,0.0547,2.562,7.473,96.6226
3573.4751,8.789,64.6658,120.4365,24.961,0.0828,0.0628,2.551,7.423,96.6269
3573.6275,8.789,64.1208,121.1746,17.598,0.0826,0.051,2.5699,7.215,96.6311
3573.7799,8.801,63.5617,122.0132,17.452,0.0819,0.0325,2.5989,7.068,96.6354
3573.9323,8.801,62.8867,117.8977,13.222,0.0783,0.0496,2.5721,6.962,96.6396
3574.0847,8.801,62.1437,115.9182,16.754,0.0909,0.0503,2.571,6.858,96.6438
3574.2371,8.807,61.5469,114.7589,17.728,0.0878,0.0465,2.577,6.794,96.648
3574.3895,8.849,61.264,116.0459,19.569,0.082,0.0522,2.568,6.857,96.6523
3574.5419,8.843,61.235,114.479,19.147,0.0841,0.0433,2.5819,7.04,96.6565
3574.6943,8.825,61.266,114.541,15.468,0.0792,0.0407,2.586,7.201,96.6608
3574.8467,8.807,61.238,116.0306,16.503,0.0768,0.0604,2.5551,7.235,96.665
3574.9991,8.789,61.1539,119.8113,17.04,0.0795,0.0465,2.5769,7.216,96.6692
3575.1515,8.819,61.0349,123.2498,16.44,0.0792,0.0312,2.6009,7.236,96.6735
3575.3039,8.825,60.8819,124.4775,19.434,0.086,0.0489,2.5731,7.283,96.6777
3575.4563,8.843,60.719,123.7387,20.433,0.081,0.0477,2.575,7.313,96.6819
3575.6087,8.843,60.615,124.8089,17.538,0.0878,0.0528,2.567,7.314,96.6862
3575.7611,8.831,60.634,124.6069,19.51,0.0873,0.0535,2.566,7.291,96.6904
3575.9135,8.789,60.7571,125.9558,20.025,0.0852,0.0509,2.57,7.277,96.6946
3576.0659,8.789,60.884,124.1574,22.008,0.0848,0.0598,2.5561,7.318,96.6989
3576.2183,8.837,60.948,120.3287,16.882,0.0726,0.0554,2.563,7.421,96.7031
3576.3707,8.861,60.977,115.4389,19.332,0.0793,0.0402,2.5869,7.534,96.7073
3576.5231,8.861,61.0391,113.8259,17.993,0.0807,0.0515,2.5691,7.609,96.7116
3576.6755,8.843,61.1741,115.1295,17.455,0.0784,0.0338,2.5969,7.653,96.7158
3576.8279,8.849,61.3661,118.8297,17.011,0.0817,0.0464,2.5771,7.697,96.72
3576.9803,8.789,61.5751,121.2898,17.034,0.0907,0.0503,2.571,7.745,96.7243
3577.1327,8.801,61.7751,119.5388,17.345,0.0871,0.0623,2.5521,7.756,96.7285
3577.2851,8.849,61.9611,119.2672,16.615,0.0865,0.0452,2.5789,7.696,96.7328
3577.4375,8.843,62.1311,118.1476,16.381,0.0789,0.0439,2.581,7.574,96.737
3577.5899,8.867,62.3221,117.6095,16.456,0.0925,0.049,2.573,7.372,96.7412
3577.7423,8.831,62.6302,116.8648,16.349,0.0935,0.0534,2.566,7.016,96.7455
3577.8947,8.849,63.1523,116.5079,17.245,0.0969,0.056,2.562,6.428,96.7497
3578.0471,8.831,63.8623,117.7967,16.93,0.0936,0.063,2.551,5.622,96.7539
3578.1995,8.891,64.5973,120.2606,18.895,0.0907,0.0814,2.5221,4.822,96.7582
3578.3519,8.885,65.1681,121.1016,19.162,0.1015,0.0681,2.5429,4.352,96.7624
3578.5043,9.065,65.5001,118.9838,17.821,0.1224,0.0611,2.554,4.407,96.7666
3578.6567,9.071,65.64,117.2824,19.49,0.1277,0.0484,2.5739,5.01,96.7709
3578.8091,8.831,65.6339,116.3716,20.67,0.1097,0.0541,2.565,5.886,96.7751
3578.9615,8.825,65.4057,115.7792,19.268,0.1333,0.0725,2.5361,6.48,96.7793
3579.1139,8.813,64.8486,114.5677,15.922,0.1002,0.0466,2.5768,6.683,96.7836
3579.2663,8.891,63.9986,114.1501,14.77,0.112,0.035,2.5949,6.799,96.7878
3579.4187,8.885,63.0626,114.3206,12.996,0.0844,0.035,2.595,6.927,96.7921
3579.5711,8.951,62.2738,116.7582,12.794,0.0849,0.0401,2.587,7.028,96.7963
3579.7235,8.963,61.7369,118.546,11.001,0.0916,0.0414,2.585,7.101,96.8005
3579.8759,8.867,61.3953,121.5362,11.9213,0.0794,0.0426,2.583,7.1623,96.8048
3580.0283,8.861,61.1479,118.8641,12.424,0.0772,0.0439,2.581,7.208,96.809
3580.1807,8.861,60.971,117.5507,12.702,0.0838,0.0452,2.579,7.214,96.8132
3580.3331,8.891,60.917,117.071,16.373,0.0841,0.0274,2.6069,7.192,96.8175
3580.4855,8.915,61.0101,118.5366,16.694,0.0795,0.0172,2.6229,7.168,96.8217
3580.6379,8.957,61.2041,120.9108,19.56,0.0792,0.0311,2.6011,7.085,96.8259
3580.7903,8.939,61.4081,122.0834,17.274,0.0785,0.0426,2.5831,6.875,96.8302
3580.9427,8.945,61.53,124.1998,18.356,0.0605,0.0173,2.6228,6.634,96.8344
3581.0951,8.867,61.57,123.9305,16.664,8.8222,0.0387,2.5891,6.536,96.8386
3581.2475,8.867,61.6401,121.6737,14.128,0.055,0.0407,2.586,6.57,96.8429
3581.3999,8.897,61.8391,121.2634,16.293,0.0929,0.0604,2.5551,6.496,96.8471
3581.5523,8.909,62.1381,118.846,17.342,0.0927,0.0452,2.5789,6.068,96.8513
3581.7047,8.957,62.4301,118.8433,21.452,0.0913,0.0426,2.583,5.384,96.8556
3581.8571,8.993,62.6551,119.2945,18.059,0.1138,0.0496,2.572,4.792,96.8598
3582.0095,8.945,62.8651,121.5503,15.192,0.1003,0.0655,2.5471,4.444,96.864
3582.1619,8.939,63.1762,123.422,16.113,0.1145,0.0598,2.556,4.226,96.8683
3582.3143,8.963,63.6172,124.9583,14.896,0.1106,0.075,2.5321,4.004,96.8725
3582.4667,9.011,64.0741,126.9075,11.648,0.1104,0.0871,2.5131,3.804,96.8767
3582.6191,9.041,64.403,127.6756,8.015,0.1049,0.0999,2.4931,3.691,96.881
3582.7715,9.029,64.4939,128.5634,9.145,0.1112,0.1145,2.4701,3.667,96.8852
3582.9239,9.035,64.3039,129.1389,7.02,0.1033,0.119,2.463,3.713,96.8895
3583.0763,9.035,63.9709,128.9095,9.252,0.1057,0.0962,2.4989,3.809,96.8937
3583.2287,9.053,63.8422,131.0899,7.026,0.0864,0.0935,2.503,3.889,96.8979
3583.3811,9.011,64.2354,135.3474,11.654,0.0882,0.079,2.5259,3.786,96.9022
3583.5335,9.029,65.2096,141.855,23.076,0.0946,0.0529,2.5668,3.421,96.9064
3583.6859,9.029,66.6027,147.8272,28.867,0.0991,0.0465,2.573,2.994,96.9106
3583.8383,9.053,68.2458,152.6074,29.761,0.1548,0.0466,2.572,2.691,96.9149
3583.9907,9.089,70.1209,156.1939,30.624,0.1332,0.0341,2.5909,2.501,96.9191
3584.1431,9.065,72.2209,157.5264,34.208,0.1572,0.0287,2.596,2.36,96.9233
3584.2955,9.095,74.2617,156.6917,34.427,0.1462,0.0356,2.585,2.285,96.9276
3584.4479,9.065,75.7373,154.773,32.7,0.1501,0.0518,2.5611,2.327,96.9318
3584.6003,9.017,76.3579,151.7507,30.614,0.1194,0.0335,2.5919,2.504,96.936
3584.7527,9.035,76.2448,149.7579,25.479,0.1183,0.0465,2.5761,2.779,96.9403
3584.9051,9.059,75.7037,148.1156,22.478,0.1122,0.0179,2.6218,3.038,96.9445
3585.0575,9.089,74.9997,147.453,22.805,0.1156,0.0381,2.5901,3.164,96.9488
3585.2099,9.095,74.3058,147.3737,25.497,0.105,0.0434,2.581,3.155,96.953
3585.3623,9.101,73.798,146.8933,25.452,0.1061,0.0168,2.6228,3.048,96.9572
3585.5147,9.107,73.7162,147.3489,29.784,0.1325,0.0338,2.5921,2.866,96.9615
3585.6671,9.089,74.1483,148.7245,33.005,0.1159,0.0434,2.5741,2.663,96.9657
3585.8195,8.987,74.8142,149.4005,32.259,0.1331,0.0553,2.5561,2.52,96.9699
3585.9719,9.029,75.252,148.7113,30.268,0.1172,0.0413,2.5799,2.497,96.9742
3586.1243,9.023,75.1837,144.7373,29.177,0.1075,0.0565,2.5571,2.64,96.9784
3586.2767,9.017,74.6016,140.6094,25.3,0.1012,0.0413,2.5844,2.988,96.9826
3586.4291,9.035,73.6625,135.1824,20.588,0.0878,0.0187,2.6205,3.512,96.9869
3586.5815,9.011,72.5034,132.7062,20.176,0.0852,0.01,2.6379,4.041,96.9911
3586.7339,9.023,71.1423,131.4438,19.51,0.0901,0.0279,2.6061,4.34,96.9953
3586.8863,9.035,69.6284,131.1373,19.857,0.0928,0.0261,2.609,4.384,96.9996
3587.0387,9.029,68.2296,131.5614,21.882,0.0832,0.0299,2.603,4.362,97.0038
3587.1911,9.005,67.356,132.2241,22.077,0.0906,0.0198,2.6189,4.373,97.008
3587.3435,8.993,67.2493,133.8432,23.977,0.0968,0.0286,2.6051,4.295,97.0123
3587.4959,9.035,67.8224,137.1559,24.248,0.1039,0.0394,2.5881,4.013,97.0165
3587.6483,9.029,68.7554,139.9826,25.936,0.115,0.033,2.597,3.64,97.0208
3587.8007,9.041,69.7745,142.363,25.09,0.1193,0.043,2.5821,3.334,97.025
3587.9531,9.029,70.8485,143.9205,25.014,0.1193,0.043,2.582,3.126,97.0292
3588.1055,9.017,72.0325,144.732,31.186,0.1241,0.0527,2.5611,2.981,97.0334
3588.2579,9.011,73.2114,144.8004,27.083,0.1161,0.0482,2.572,2.888,97.0377
3588.4103,9.023,74.1272,143.8648,26.044,0.1249,0.0418,2.583,2.871,97.0419
3588.5627,9.029,74.624,142.0501,27.89,0.1262,0.042,2.581,2.949,97.0462
3588.7151,9.035,74.7169,139.2015,28.94,0.1255,0.0369,2.588,3.091,97.0504
3588.8675,9.041,74.4537,135.372,29.476,0.1146,0.041,2.581,3.242,97.0546
3589.0199,9.053,73.8145,132.391,29.067,0.114,0.04,2.583,3.404,97.0589
3589.1723,9.017,72.7504,129.2981,25.423,0.098,0.0314,2.5999,3.641,97.0631
3589.3247,9.029,71.3153,128.0051,24.722,0.0919,0.0362,2.593,4.035,97.0673
3589.4771,8.981,69.7334,126.6985,23.9,0.0853,0.0508,2.5701,4.588,97.0716
3589.6295,9.029,68.2745,125.9491,24.703,0.0932,0.023,2.6138,5.125,97.0758
3589.7819,9.041,67.1116,126.1173,24.211,0.0947,0.0216,2.616,5.433,97.08
3589.9343,9.041,66.3228,126.5798,23.123,0.0928,0.0318,2.6001,5.442,97.0843
